Chave : 119736, PRR: 0
Chave : 882833, PRR: 2597407
Chave : 735260, PRR: 2597537
Chave : 622169, PRR: 2597674
Chave : 198485, PRR: 2597804
Chave : 659386, PRR: 2597936
Chave : 615692, PRR: 2598057
Chave : 278547, PRR: 2598183
Chave : 326078, PRR: 2598299
Chave : 948666, PRR: 2598412
Chave : 248494, PRR: 2598524
Chave : 876443, PRR: 2598641
Chave : 417793, PRR: 2598758
Chave : 429115, PRR: 2598872
Chave : 853527, PRR: 2598983
Chave : 673525, PRR: 2599098
Chave : 416285, PRR: 2599208
Chave : 293754, PRR: 2599321
Chave : 161203, PRR: 2599455
Chave : 988765, PRR: 2599568
Chave : 713771, PRR: 2599675
Chave : 404371, PRR: 2599783
Chave : 568279, PRR: 2599890
Chave : 941977, PRR: 2599998
Chave : 429038, PRR: 2600109
Chave : 171566, PRR: 2600220
Chave : 606269, PRR: 2600330
Chave : 814620, PRR: 2600453
Chave : 741093, PRR: 2600565
Chave : 864272, PRR: 2600677
Chave : 176292, PRR: 2600781
Chave : 401737, PRR: 2600883
Chave : 653264, PRR: 2600987
Chave : 996300, PRR: 2601110
Chave : 341027, PRR: 2601235
Chave : 528329, PRR: 2601381
Chave : 275348, PRR: 2601513
Chave : 190295, PRR: 2601645
Chave : 236548, PRR: 2601757
Chave : 417386, PRR: 2601868
Chave : 641023, PRR: 2601979
Chave : 843339, PRR: 2602091
Chave : 454555, PRR: 2602209
Chave : 614495, PRR: 2602335
Chave : 887771, PRR: 2602446
Chave : 593422, PRR: 2602569
Chave : 653707, PRR: 2602692
Chave : 968462, PRR: 2602820
Chave : 718276, PRR: 2602935
Chave : 113662, PRR: 2603060
Chave : 568966, PRR: 2603174
Chave : 635413, PRR: 2603277
Chave : 610664, PRR: 2603382
Chave : 861990, PRR: 2603508
Chave : 488607, PRR: 2603619
Chave : 263328, PRR: 2603726
Chave : 749054, PRR: 2603860
Chave : 946709, PRR: 2603981
Chave : 798417, PRR: 2604108
Chave : 716341, PRR: 2604223
Chave : 983196, PRR: 2604331
Chave : 172064, PRR: 2604441
Chave : 452477, PRR: 2604556
Chave : 908720, PRR: 2604670
Chave : 997044, PRR: 2604781
Chave : 585225, PRR: 2604895
Chave : 387105, PRR: 2605037
Chave : 775016, PRR: 2605151
Chave : 786632, PRR: 2605259
Chave : 757507, PRR: 2605368
Chave : 459397, PRR: 2605478
Chave : 994854, PRR: 2605582
Chave : 118929, PRR: 2605691
Chave : 811325, PRR: 2605832
Chave : 233853, PRR: 2605952
Chave : 648017, PRR: 2606072
Chave : 350973, PRR: 2606207
Chave : 193463, PRR: 2606325
Chave : 211411, PRR: 2606449
Chave : 833458, PRR: 2606584
Chave : 635416, PRR: 2606701
Chave : 517695, PRR: 2606813
Chave : 247399, PRR: 2606920
Chave : 428854, PRR: 2607044
Chave : 898513, PRR: 2607160
Chave : 558962, PRR: 2607273
Chave : 390311, PRR: 2607385
Chave : 996253, PRR: 2607498
Chave : 684472, PRR: 2607611
Chave : 905389, PRR: 2607728
Chave : 554766, PRR: 2607862
Chave : 514282, PRR: 2607975
Chave : 658602, PRR: 2608086
Chave : 837323, PRR: 2608219
Chave : 460753, PRR: 2608326
Chave : 206776, PRR: 2608438
Chave : 277091, PRR: 2608549
Chave : 288691, PRR: 2608661
Chave : 848246, PRR: 2608774
Chave : 203308, PRR: 2608881
Chave : 842551, PRR: 2608993
Chave : 123835, PRR: 2609110
Chave : 474199, PRR: 2609231
Chave : 752113, PRR: 2609345
Chave : 590638, PRR: 2609475
Chave : 434312, PRR: 2609595
Chave : 942208, PRR: 2609715
Chave : 874220, PRR: 2609828
Chave : 528763, PRR: 2609956
Chave : 549958, PRR: 2610074
Chave : 444841, PRR: 2610201
Chave : 313150, PRR: 2610325
Chave : 308035, PRR: 2610443
Chave : 509301, PRR: 2610566
Chave : 706846, PRR: 2610706
Chave : 222238, PRR: 2610821
Chave : 805531, PRR: 2610936
Chave : 162290, PRR: 2611051
Chave : 435828, PRR: 2611185
Chave : 759155, PRR: 2611335
Chave : 913528, PRR: 2611449
Chave : 507504, PRR: 2611560
Chave : 624521, PRR: 2611693
Chave : 808887, PRR: 2611816
Chave : 404666, PRR: 2611939
Chave : 634651, PRR: 2612058
Chave : 681855, PRR: 2612191
Chave : 162744, PRR: 2612314
Chave : 674214, PRR: 2612437
Chave : 397100, PRR: 2612549
Chave : 714195, PRR: 2612681
Chave : 113955, PRR: 2612816
Chave : 751263, PRR: 2612929
Chave : 640424, PRR: 2613039
Chave : 887505, PRR: 2613172
Chave : 969093, PRR: 2613301
Chave : 511510, PRR: 2613411
Chave : 325008, PRR: 2613514
Chave : 419855, PRR: 2613620
Chave : 353239, PRR: 2613735
Chave : 990314, PRR: 2613847
Chave : 455374, PRR: 2613960
Chave : 228639, PRR: 2614075
Chave : 694457, PRR: 2614187
Chave : 976910, PRR: 2614297
Chave : 519506, PRR: 2614422
Chave : 209249, PRR: 2614553
Chave : 614688, PRR: 2614672
Chave : 879964, PRR: 2614787
Chave : 444595, PRR: 2614912
Chave : 692998, PRR: 2615022
Chave : 963648, PRR: 2615129
Chave : 704516, PRR: 2615239
Chave : 939194, PRR: 2615343
Chave : 345078, PRR: 2615458
Chave : 890105, PRR: 2615594
Chave : 908938, PRR: 2615703
Chave : 988694, PRR: 2615814
Chave : 366013, PRR: 2615949
Chave : 652433, PRR: 2616084
Chave : 527263, PRR: 2616199
Chave : 466600, PRR: 2616309
Chave : 473156, PRR: 2616424
Chave : 516211, PRR: 2616535
Chave : 316730, PRR: 2616650
Chave : 308672, PRR: 2616772
Chave : 751333, PRR: 2616890
Chave : 181422, PRR: 2616999
Chave : 596953, PRR: 2617115
Chave : 285419, PRR: 2617227
Chave : 361777, PRR: 2617339
Chave : 836201, PRR: 2617451
Chave : 104386, PRR: 2617586
Chave : 857647, PRR: 2617704
Chave : 534176, PRR: 2617815
Chave : 378854, PRR: 2617928
Chave : 353979, PRR: 2618048
Chave : 124014, PRR: 2618168
Chave : 911777, PRR: 2618277
Chave : 886567, PRR: 2618382
Chave : 908491, PRR: 2618491
Chave : 583920, PRR: 2618600
Chave : 216186, PRR: 2618709
Chave : 217284, PRR: 2618813
Chave : 839028, PRR: 2618921
Chave : 746122, PRR: 2619029
Chave : 670601, PRR: 2619144
Chave : 884928, PRR: 2619252
Chave : 511748, PRR: 2619360
Chave : 556989, PRR: 2619475
Chave : 378310, PRR: 2619594
Chave : 520306, PRR: 2619718
Chave : 615195, PRR: 2619831
Chave : 998545, PRR: 2619950
Chave : 106560, PRR: 2620065
Chave : 450792, PRR: 2620184
Chave : 425775, PRR: 2620302
Chave : 329353, PRR: 2620420
Chave : 869705, PRR: 2620533
Chave : 226634, PRR: 2620650
Chave : 654333, PRR: 2620764
Chave : 363618, PRR: 2620878
Chave : 806418, PRR: 2620987
Chave : 995368, PRR: 2621102
Chave : 777556, PRR: 2621235
Chave : 839867, PRR: 2621367
Chave : 672259, PRR: 2621485
Chave : 243426, PRR: 2621600
Chave : 701220, PRR: 2621711
Chave : 196073, PRR: 2621834
Chave : 141000, PRR: 2621953
Chave : 919226, PRR: 2622075
Chave : 232939, PRR: 2622197
Chave : 220206, PRR: 2622328
Chave : 284158, PRR: 2622439
Chave : 541588, PRR: 2622570
Chave : 306012, PRR: 2622691
Chave : 593735, PRR: 2622800
Chave : 265259, PRR: 2622934
Chave : 938006, PRR: 2623068
Chave : 132948, PRR: 2623203
Chave : 687418, PRR: 2623316
Chave : 846199, PRR: 2623449
Chave : 878696, PRR: 2623582
Chave : 591550, PRR: 2623694
Chave : 199627, PRR: 2623798
Chave : 706028, PRR: 2623913
Chave : 671058, PRR: 2624039
Chave : 827094, PRR: 2624161
Chave : 836818, PRR: 2624267
Chave : 194469, PRR: 2624389
Chave : 262587, PRR: 2624499
Chave : 331228, PRR: 2624609
Chave : 758039, PRR: 2624718
Chave : 452711, PRR: 2624822
Chave : 337562, PRR: 2624933
Chave : 526561, PRR: 2625070
Chave : 838258, PRR: 2625209
Chave : 507746, PRR: 2625324
Chave : 450948, PRR: 2625432
Chave : 510308, PRR: 2625577
Chave : 232929, PRR: 2625706
Chave : 585503, PRR: 2625821
Chave : 456755, PRR: 2625942
Chave : 953774, PRR: 2626090
Chave : 759373, PRR: 2626238
Chave : 773147, PRR: 2626376
Chave : 548815, PRR: 2626482
Chave : 759069, PRR: 2626612
Chave : 104132, PRR: 2626734
Chave : 436403, PRR: 2626856
Chave : 164450, PRR: 2626988
Chave : 628611, PRR: 2627110
Chave : 339904, PRR: 2627221
Chave : 600967, PRR: 2627331
Chave : 622523, PRR: 2627441
Chave : 909625, PRR: 2627549
Chave : 384982, PRR: 2627670
Chave : 266530, PRR: 2627786
Chave : 537195, PRR: 2627898
Chave : 755610, PRR: 2628006
Chave : 457090, PRR: 2628146
Chave : 422550, PRR: 2628266
Chave : 127714, PRR: 2628376
Chave : 480789, PRR: 2628484
Chave : 907691, PRR: 2628594
Chave : 665296, PRR: 2628729
Chave : 424887, PRR: 2628847
Chave : 375765, PRR: 2628959
Chave : 437439, PRR: 2629066
Chave : 435768, PRR: 2629173
Chave : 850889, PRR: 2629284
Chave : 115338, PRR: 2629395
Chave : 706843, PRR: 2629510
Chave : 956963, PRR: 2629625
Chave : 992621, PRR: 2629740
Chave : 382589, PRR: 2629855
Chave : 984533, PRR: 2629970
Chave : 630756, PRR: 2630085
Chave : 418447, PRR: 2630197
Chave : 910135, PRR: 2630309
Chave : 606930, PRR: 2630419
Chave : 850239, PRR: 2630530
Chave : 223533, PRR: 2630640
Chave : 311978, PRR: 2630768
Chave : 453483, PRR: 2630874
Chave : 549209, PRR: 2630995
Chave : 715125, PRR: 2631113
Chave : 653598, PRR: 2631233
Chave : 549631, PRR: 2631369
Chave : 251892, PRR: 2631498
Chave : 835364, PRR: 2631630
Chave : 346152, PRR: 2631748
Chave : 855370, PRR: 2631859
Chave : 217483, PRR: 2631970
Chave : 613397, PRR: 2632080
Chave : 320787, PRR: 2632190
Chave : 572618, PRR: 2632302
Chave : 161944, PRR: 2632414
Chave : 944969, PRR: 2632525
Chave : 945181, PRR: 2632637
Chave : 935771, PRR: 2632749
Chave : 836448, PRR: 2632871
Chave : 303527, PRR: 2632987
Chave : 679882, PRR: 2633100
Chave : 214225, PRR: 2633219
Chave : 330270, PRR: 2633329
Chave : 446851, PRR: 2633440
Chave : 641720, PRR: 2633551
Chave : 706114, PRR: 2633666
Chave : 242891, PRR: 2633790
Chave : 547248, PRR: 2633913
Chave : 491914, PRR: 2634047
Chave : 995209, PRR: 2634164
Chave : 725327, PRR: 2634273
Chave : 637794, PRR: 2634407
Chave : 134976, PRR: 2634537
Chave : 458465, PRR: 2634658
Chave : 439810, PRR: 2634784
Chave : 665789, PRR: 2634906
Chave : 308246, PRR: 2635010
Chave : 799923, PRR: 2635125
Chave : 803010, PRR: 2635232
Chave : 401928, PRR: 2635339
Chave : 750553, PRR: 2635452
Chave : 677588, PRR: 2635559
Chave : 407796, PRR: 2635677
Chave : 217936, PRR: 2635792
Chave : 954776, PRR: 2635922
Chave : 702559, PRR: 2636035
Chave : 995090, PRR: 2636145
Chave : 480656, PRR: 2636266
Chave : 922704, PRR: 2636394
Chave : 852852, PRR: 2636504
Chave : 589233, PRR: 2636618
Chave : 226139, PRR: 2636731
Chave : 581184, PRR: 2636861
Chave : 597128, PRR: 2636993
Chave : 121564, PRR: 2637114
Chave : 760692, PRR: 2637223
Chave : 594597, PRR: 2637329
Chave : 479061, PRR: 2637437
Chave : 562100, PRR: 2637571
Chave : 490662, PRR: 2637697
Chave : 141015, PRR: 2637809
Chave : 884943, PRR: 2637921
Chave : 497410, PRR: 2638032
Chave : 802926, PRR: 2638144
Chave : 941866, PRR: 2638256
Chave : 960533, PRR: 2638367
Chave : 387601, PRR: 2638479
Chave : 235393, PRR: 2638590
Chave : 772629, PRR: 2638709
Chave : 892956, PRR: 2638843
Chave : 201569, PRR: 2638971
Chave : 205217, PRR: 2639099
Chave : 263262, PRR: 2639217
Chave : 523054, PRR: 2639340
Chave : 592481, PRR: 2639450
Chave : 757129, PRR: 2639570
Chave : 445325, PRR: 2639679
Chave : 572022, PRR: 2639788
Chave : 941823, PRR: 2639898
Chave : 326964, PRR: 2640008
Chave : 288390, PRR: 2640118
Chave : 130654, PRR: 2640228
Chave : 891346, PRR: 2640338
Chave : 797138, PRR: 2640447
Chave : 812607, PRR: 2640556
Chave : 444142, PRR: 2640664
Chave : 352176, PRR: 2640775
Chave : 506663, PRR: 2640886
Chave : 658052, PRR: 2640997
Chave : 668817, PRR: 2641107
Chave : 475060, PRR: 2641222
Chave : 343440, PRR: 2641330
Chave : 189907, PRR: 2641435
Chave : 766920, PRR: 2641550
Chave : 388511, PRR: 2641680
Chave : 125621, PRR: 2641808
Chave : 405540, PRR: 2641914
Chave : 414146, PRR: 2642023
Chave : 192716, PRR: 2642132
Chave : 546402, PRR: 2642260
Chave : 379983, PRR: 2642367
Chave : 667149, PRR: 2642479
Chave : 662103, PRR: 2642597
Chave : 416062, PRR: 2642709
Chave : 172102, PRR: 2642813
Chave : 264183, PRR: 2642947
Chave : 886582, PRR: 2643081
Chave : 460927, PRR: 2643194
Chave : 393850, PRR: 2643310
Chave : 275398, PRR: 2643438
Chave : 500145, PRR: 2643582
Chave : 375367, PRR: 2643732
Chave : 515029, PRR: 2643858
Chave : 588052, PRR: 2643984
Chave : 326292, PRR: 2644095
Chave : 899169, PRR: 2644219
Chave : 305250, PRR: 2644330
Chave : 492295, PRR: 2644455
Chave : 865910, PRR: 2644562
Chave : 704250, PRR: 2644669
Chave : 296488, PRR: 2644782
Chave : 937829, PRR: 2644887
Chave : 368906, PRR: 2644992
Chave : 934474, PRR: 2645097
Chave : 680993, PRR: 2645199
Chave : 190115, PRR: 2645304
Chave : 734433, PRR: 2645412
Chave : 857382, PRR: 2645520
Chave : 431027, PRR: 2645625
Chave : 146018, PRR: 2645730
Chave : 499223, PRR: 2645843
Chave : 278895, PRR: 2645950
Chave : 629613, PRR: 2646062
Chave : 980157, PRR: 2646171
Chave : 750253, PRR: 2646275
Chave : 660020, PRR: 2646383
Chave : 488614, PRR: 2646488
Chave : 908895, PRR: 2646593
Chave : 721681, PRR: 2646697
Chave : 489373, PRR: 2646804
Chave : 860966, PRR: 2646916
Chave : 126758, PRR: 2647027
Chave : 533143, PRR: 2647134
Chave : 135545, PRR: 2647240
Chave : 594630, PRR: 2647352
Chave : 646981, PRR: 2647461
Chave : 682745, PRR: 2647566
Chave : 684040, PRR: 2647681
Chave : 697991, PRR: 2647785
Chave : 510029, PRR: 2647890
Chave : 276628, PRR: 2647997
Chave : 183646, PRR: 2648105
Chave : 137163, PRR: 2648213
Chave : 235246, PRR: 2648321
Chave : 356999, PRR: 2648434
Chave : 845662, PRR: 2648542
Chave : 362315, PRR: 2648647
Chave : 947364, PRR: 2648756
Chave : 109244, PRR: 2648862
Chave : 537750, PRR: 2648969
Chave : 977960, PRR: 2649074
Chave : 341984, PRR: 2649178
Chave : 732148, PRR: 2649285
Chave : 181610, PRR: 2649388
Chave : 374960, PRR: 2649493
Chave : 642503, PRR: 2649598
Chave : 922451, PRR: 2649703
Chave : 811511, PRR: 2649811
Chave : 823490, PRR: 2649915
Chave : 454495, PRR: 2650020
Chave : 693264, PRR: 2650134
Chave : 103129, PRR: 2650247
Chave : 577054, PRR: 2650375
Chave : 831586, PRR: 2650487
Chave : 424172, PRR: 2650599
Chave : 555954, PRR: 2650711
Chave : 273498, PRR: 2650823
Chave : 189865, PRR: 2650935
Chave : 660797, PRR: 2651046
Chave : 298222, PRR: 2651157
Chave : 270554, PRR: 2651268
Chave : 517671, PRR: 2651379
Chave : 852184, PRR: 2651490
Chave : 676776, PRR: 2651600
Chave : 271597, PRR: 2651712
Chave : 883785, PRR: 2651823
Chave : 690751, PRR: 2651934
Chave : 890999, PRR: 2652045
Chave : 367319, PRR: 2652179
Chave : 703333, PRR: 2652299
Chave : 730627, PRR: 2652423
Chave : 593147, PRR: 2652547
Chave : 693869, PRR: 2652665
Chave : 233641, PRR: 2652782
Chave : 816574, PRR: 2652895
Chave : 408370, PRR: 2653027
Chave : 558949, PRR: 2653139
Chave : 717819, PRR: 2653249
Chave : 747309, PRR: 2653360
Chave : 400753, PRR: 2653471
Chave : 463780, PRR: 2653583
Chave : 426758, PRR: 2653701
Chave : 730330, PRR: 2653819
Chave : 245397, PRR: 2653924
Chave : 131577, PRR: 2654034
Chave : 338595, PRR: 2654143
Chave : 180323, PRR: 2654254
Chave : 891803, PRR: 2654365
Chave : 381277, PRR: 2654477
Chave : 792213, PRR: 2654589
Chave : 831621, PRR: 2654700
Chave : 971501, PRR: 2654811
Chave : 855055, PRR: 2654941
Chave : 432049, PRR: 2655053
Chave : 331860, PRR: 2655165
Chave : 797206, PRR: 2655278
Chave : 781146, PRR: 2655390
Chave : 440495, PRR: 2655504
Chave : 617035, PRR: 2655632
Chave : 329404, PRR: 2655764
Chave : 254881, PRR: 2655875
Chave : 706807, PRR: 2655986
Chave : 895342, PRR: 2656097
Chave : 827459, PRR: 2656208
Chave : 280237, PRR: 2656319
Chave : 509552, PRR: 2656453
Chave : 827708, PRR: 2656580
Chave : 563944, PRR: 2656693
Chave : 415126, PRR: 2656807
Chave : 648200, PRR: 2656921
Chave : 483686, PRR: 2657034
Chave : 189043, PRR: 2657148
Chave : 789521, PRR: 2657283
Chave : 696257, PRR: 2657401
Chave : 403813, PRR: 2657513
Chave : 458205, PRR: 2657625
Chave : 565318, PRR: 2657756
Chave : 246886, PRR: 2657888
Chave : 117693, PRR: 2658000
Chave : 942117, PRR: 2658112
Chave : 148326, PRR: 2658231
Chave : 504543, PRR: 2658351
Chave : 568380, PRR: 2658464
Chave : 887874, PRR: 2658578
Chave : 196710, PRR: 2658692
Chave : 133725, PRR: 2658806
Chave : 480505, PRR: 2658920
Chave : 684330, PRR: 2659048
Chave : 593321, PRR: 2659163
Chave : 395450, PRR: 2659277
Chave : 752541, PRR: 2659388
Chave : 794163, PRR: 2659501
Chave : 602836, PRR: 2659611
Chave : 294746, PRR: 2659721
Chave : 936975, PRR: 2659834
Chave : 798998, PRR: 2659941
Chave : 806814, PRR: 2660055
Chave : 738503, PRR: 2660173
Chave : 412704, PRR: 2660295
Chave : 601475, PRR: 2660420
Chave : 576131, PRR: 2660534
Chave : 253604, PRR: 2660648
Chave : 721709, PRR: 2660765
Chave : 385828, PRR: 2660883
Chave : 318453, PRR: 2660993
Chave : 282834, PRR: 2661111
Chave : 912559, PRR: 2661217
Chave : 109325, PRR: 2661327
Chave : 911623, PRR: 2661434
Chave : 496789, PRR: 2661539
Chave : 118617, PRR: 2661649
Chave : 866862, PRR: 2661751
Chave : 214383, PRR: 2661857
Chave : 824161, PRR: 2661972
Chave : 394608, PRR: 2662077
Chave : 303865, PRR: 2662186
Chave : 765017, PRR: 2662304
Chave : 581582, PRR: 2662407
Chave : 598218, PRR: 2662512
Chave : 252067, PRR: 2662619
Chave : 405614, PRR: 2662725
Chave : 689398, PRR: 2662826
Chave : 101895, PRR: 2662935
Chave : 782141, PRR: 2663040
Chave : 820631, PRR: 2663146
Chave : 215373, PRR: 2663248
Chave : 916301, PRR: 2663354
Chave : 833189, PRR: 2663463
Chave : 430312, PRR: 2663568
Chave : 897654, PRR: 2663672
Chave : 695935, PRR: 2663775
Chave : 685542, PRR: 2663880
Chave : 583475, PRR: 2663987
Chave : 500276, PRR: 2664089
Chave : 265212, PRR: 2664198
Chave : 278888, PRR: 2664303
Chave : 191379, PRR: 2664412
Chave : 481429, PRR: 2664520
Chave : 979612, PRR: 2664631
Chave : 907561, PRR: 2664742
Chave : 469500, PRR: 2664852
Chave : 403822, PRR: 2664956
Chave : 184140, PRR: 2665061
Chave : 892731, PRR: 2665171
Chave : 953617, PRR: 2665276
Chave : 514541, PRR: 2665382
Chave : 578207, PRR: 2665488
Chave : 194688, PRR: 2665616
Chave : 877746, PRR: 2665722
Chave : 902174, PRR: 2665835
Chave : 740378, PRR: 2665975
Chave : 152311, PRR: 2666101
Chave : 695098, PRR: 2666216
Chave : 563458, PRR: 2666339
Chave : 539455, PRR: 2666452
Chave : 355586, PRR: 2666580
Chave : 658086, PRR: 2666696
Chave : 652187, PRR: 2666821
Chave : 989311, PRR: 2666955
Chave : 460042, PRR: 2667099
Chave : 181028, PRR: 2667211
Chave : 543841, PRR: 2667318
Chave : 745770, PRR: 2667426
Chave : 238765, PRR: 2667534
Chave : 882676, PRR: 2667645
Chave : 390031, PRR: 2667756
Chave : 253559, PRR: 2667880
Chave : 520396, PRR: 2667989
Chave : 449880, PRR: 2668103
Chave : 646334, PRR: 2668210
Chave : 165756, PRR: 2668318
Chave : 488393, PRR: 2668426
Chave : 831638, PRR: 2668535
Chave : 476472, PRR: 2668655
Chave : 840893, PRR: 2668772
Chave : 984131, PRR: 2668889
Chave : 378968, PRR: 2669002
Chave : 734765, PRR: 2669114
Chave : 243176, PRR: 2669227
Chave : 369694, PRR: 2669338
Chave : 725512, PRR: 2669450
Chave : 867910, PRR: 2669562
Chave : 231233, PRR: 2669677
Chave : 625707, PRR: 2669792
Chave : 205739, PRR: 2669905
Chave : 305144, PRR: 2670014
Chave : 392789, PRR: 2670129
Chave : 339628, PRR: 2670241
Chave : 794407, PRR: 2670349
Chave : 300402, PRR: 2670456
Chave : 749229, PRR: 2670590
Chave : 328378, PRR: 2670718
Chave : 743510, PRR: 2670852
Chave : 857394, PRR: 2670969
Chave : 774745, PRR: 2671097
Chave : 378759, PRR: 2671207
Chave : 507880, PRR: 2671320
Chave : 916986, PRR: 2671434
Chave : 861978, PRR: 2671546
Chave : 590889, PRR: 2671673
Chave : 704910, PRR: 2671789
Chave : 351793, PRR: 2671906
Chave : 724563, PRR: 2672017
Chave : 841090, PRR: 2672128
Chave : 259624, PRR: 2672239
Chave : 546146, PRR: 2672349
Chave : 902119, PRR: 2672460
Chave : 112709, PRR: 2672571
Chave : 635457, PRR: 2672683
Chave : 830598, PRR: 2672795
Chave : 910266, PRR: 2672904
Chave : 280797, PRR: 2673010
Chave : 990301, PRR: 2673119
Chave : 788083, PRR: 2673234
Chave : 767318, PRR: 2673352
Chave : 753634, PRR: 2673470
Chave : 640070, PRR: 2673588
Chave : 202056, PRR: 2673706
Chave : 994190, PRR: 2673824
Chave : 529549, PRR: 2673942
Chave : 730461, PRR: 2674056
Chave : 401591, PRR: 2674174
Chave : 972038, PRR: 2674289
Chave : 548300, PRR: 2674405
Chave : 432968, PRR: 2674522
Chave : 586554, PRR: 2674640
Chave : 811846, PRR: 2674758
Chave : 268052, PRR: 2674873
Chave : 882093, PRR: 2675001
Chave : 464000, PRR: 2675108
Chave : 965775, PRR: 2675225
Chave : 723507, PRR: 2675343
Chave : 526228, PRR: 2675461
Chave : 459331, PRR: 2675579
Chave : 364147, PRR: 2675704
Chave : 451138, PRR: 2675825
Chave : 381079, PRR: 2675959
Chave : 697272, PRR: 2676076
Chave : 155153, PRR: 2676197
Chave : 882539, PRR: 2676318
Chave : 936749, PRR: 2676428
Chave : 935923, PRR: 2676553
Chave : 878110, PRR: 2676684
Chave : 237210, PRR: 2676814
Chave : 403320, PRR: 2676945
Chave : 570461, PRR: 2677066
Chave : 962978, PRR: 2677197
Chave : 331046, PRR: 2677308
Chave : 934576, PRR: 2677419
Chave : 169673, PRR: 2677530
Chave : 517952, PRR: 2677641
Chave : 767386, PRR: 2677752
Chave : 517280, PRR: 2677855
Chave : 917823, PRR: 2677969
Chave : 578965, PRR: 2678077
Chave : 876012, PRR: 2678190
Chave : 600215, PRR: 2678304
Chave : 398171, PRR: 2678418
Chave : 137723, PRR: 2678532
Chave : 552234, PRR: 2678646
Chave : 907901, PRR: 2678759
Chave : 972205, PRR: 2678872
Chave : 791275, PRR: 2678986
Chave : 189997, PRR: 2679100
Chave : 942474, PRR: 2679210
Chave : 450734, PRR: 2679324
Chave : 354227, PRR: 2679438
Chave : 235478, PRR: 2679550
Chave : 814942, PRR: 2679662
Chave : 722045, PRR: 2679774
Chave : 950063, PRR: 2679886
Chave : 495980, PRR: 2680014
Chave : 127661, PRR: 2680147
Chave : 882974, PRR: 2680258
Chave : 501256, PRR: 2680369
Chave : 718561, PRR: 2680480
Chave : 148802, PRR: 2680591
Chave : 793472, PRR: 2680702
Chave : 973225, PRR: 2680805
Chave : 482841, PRR: 2680916
Chave : 906076, PRR: 2681027
Chave : 489185, PRR: 2681138
Chave : 455653, PRR: 2681249
Chave : 283043, PRR: 2681360
Chave : 821764, PRR: 2681491
Chave : 668054, PRR: 2681609
Chave : 378213, PRR: 2681721
